secID,ticker,exchangeCD,secShortName,secShortNameEN,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,settlePrice,closePrice,turnoverVol,turnoverValue,openInt,chg,chg1,chgPct,mainCon,smainCon
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-16,CY,,23240,24215,24170.0,24170.0,23635.0,23875,24140.0,221,26383100,100,900,635,0.03872633,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-17,CY,,23875,24140,24050.0,24660.0,24050.0,24435,24420.0,407,49727550,87,545,560,0.02282723,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-18,CY,,24435,24420,24325.0,24515.0,24320.0,24410,24460.0,110,13425550,58,25,-25,0.00102312,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-19,CY,,24410,24460,24380.0,25130.0,24380.0,24910,24990.0,439,54681150,79,580,500,0.02376075,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-22,CY,,24910,24990,24955.0,25085.0,24815.0,24915,24910.0,121,15074600,81,0,5,0.0,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-23,CY,,24915,24910,24905.0,24970.0,24735.0,24860,24880.0,43,5344950,75,-35,-55,-0.00140478,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-24,CY,,24860,24880,24890.0,25070.0,24775.0,24895,24830.0,103,12821450,70,-30,35,-0.00120676,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-25,CY,,24895,24830,24960.0,25000.0,24755.0,24875,24910.0,40,4974550,64,15,-20,0.00060253,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-26,CY,,24875,24910,24765.0,25040.0,24765.0,24915,24850.0,20,2491350,63,-25,40,-0.00100503,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-29,CY,,24915,24850,24760.0,24895.0,24740.0,24825,24880.0,18,2234400,60,-35,-90,-0.00140478,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-04-30,CY,,24825,24880,24785.0,25090.0,24740.0,24940,24980.0,58,7231950,58,155,115,0.00624371,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-05-06,CY,,24940,24980,25295.0,25295.0,24575.0,24760,24735.0,20,2476000,57,-205,-180,-0.00821973,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-05-07,CY,,24760,24735,24775.0,25045.0,24775.0,24860,24935.0,15,1864500,60,175,100,0.00706785,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-05-08,CY,,24860,24935,25020.0,25020.0,24775.0,24860,24800.0,8,994400,57,-60,0,-0.00241352,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-05-09,CY,,24860,24800,24900.0,24900.0,24510.0,24655,24515.0,21,2588800,57,-345,-205,-0.01387772,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-05-10,CY,,24655,24515,24495.0,24645.0,24485.0,24555,24595.0,29,3560450,52,-60,-100,-0.00243358,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-05-13,CY,,24555,24595,24610.0,24695.0,23570.0,23810,23570.0,91,10834300,72,-985,-745,-0.04011403,1,0
CY001.XZCE,CY001,XZCE,郑棉纱001,Cotton yarn 001,2019-05-14,CY,,23810,23570,22835.0,23340.0,22140.0,22515,22165.0,913,102789650,201,-1645,-1295,-0.06908862,1,0
