secID,ticker,exchangeCD,secShortName,secShortNameEN,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,settlePrice,closePrice,turnoverVol,turnoverValue,openInt,chg,chg1,chgPct,mainCon,smainCon
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-06,CJ,L1,10960,10965,10950,10970,10755,10850,10780,33953,1841946250,21683,-180,-110,-0.01642336,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-07,CJ,L1,10850,10780,10785,10925,10740,10845,10880,31762,1722488250,24555,30,-5,0.00276498,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-08,CJ,L1,10845,10880,10915,11080,10870,10980,11045,72625,3986446600,32798,200,135,0.01844168,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-11,CJ,L1,10980,11045,11010,11050,10870,10960,10990,61270,3356968650,33171,10,-20,0.00091075,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-12,CJ,L1,10960,10990,10980,11030,10905,10970,10980,43869,2406278300,33090,20,10,0.00182482,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-13,CJ,L1,10970,10980,10960,11115,10890,10980,11045,48764,2676889400,34442,75,10,0.00683683,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-14,CJ,L1,10980,11045,11050,11260,11015,11145,11120,137893,7684563650,43163,140,165,0.01275046,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-15,CJ,L1,11145,11120,11075,11195,11020,11100,11185,56683,3145296800,42610,40,-45,0.00358905,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-18,CJ,L1,11100,11185,11160,11175,11010,11090,11105,61728,3422575200,42547,5,-10,0.00045045,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-19,CJ,L1,11090,11105,11110,11110,10790,10905,10930,96052,5236781700,38864,-160,-185,-0.01442741,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-20,CJ,L1,10905,10930,10930,11080,10850,10990,11065,58728,3226741200,39727,160,85,0.01467217,1,0
CJ001.XZCE,CJ001,XZCE,郑红枣001,Chinese Jujube 001,2019-11-21,CJ,L1,10990,11065,11050,11050,10910,10960,10960,49782,2728282550,36250,-30,-30,-0.00272975,1,0
