secID,ticker,exchangeCD,secShortName,secShortNameEN,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,settlePrice,closePrice,turnoverVol,turnoverValue,openInt,chg,chg1,chgPct,mainCon,smainCon
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-03-27,NI,L0,102070,,101870,102710,100650,101180,101080,14430,1460065680,7182,-990,-890,-0.00969923,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-03-30,NI,L0,101180,101080.0,99010,100000,96820,98390,98430,33342,3280758790,17093,-2750,-2790,-0.02717928,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-03-31,NI,L0,98390,98430.0,98000,98200,93840,95950,95040,52800,5066374550,27444,-3350,-2440,-0.03404818,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-01,NI,L0,95950,95040.0,93940,94130,91270,92870,92500,79476,7381692440,35480,-3450,-3080,-0.03595623,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-02,NI,L0,92870,92500.0,92870,96600,92550,94320,96160,101424,9566934060,40362,3290,1450,0.03542586,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-03,NI,L0,94320,96160.0,96000,97800,95660,96530,97300,75141,7253516430,40499,2980,2210,0.03159457,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-07,NI,L0,96530,97300.0,97500,97980,95950,96790,96420,37844,3663290640,41771,-110,260,-0.00113954,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-08,NI,L0,96790,96420.0,94500,95630,93300,94450,93950,91544,8646539090,47551,-2840,-2340,-0.02934187,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-09,NI,L0,94450,93950.0,94450,95260,93880,94500,94300,80487,7606667720,49542,-150,50,-0.00158814,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-10,NI,L0,94500,94300.0,94500,94970,93180,94080,94540,68861,6479045160,52814,40,-420,0.00042328,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-13,NI,L0,94080,94540.0,94280,95670,93700,94720,95230,90107,8535475580,56429,1150,640,0.01222364,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-14,NI,L0,94720,95230.0,94780,95070,92810,93740,93100,99575,9334409400,63845,-1620,-980,-0.01710304,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-15,NI,L0,93740,93100.0,92700,95000,92640,93970,94730,110053,10342245410,66129,990,230,0.01056113,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-16,NI,L0,93970,94730.0,94610,95900,94260,95090,95400,97960,9315342930,65812,1430,1120,0.01521762,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-17,NI,L0,95090,95400.0,96280,96660,95010,95900,95850,84351,8089847850,63642,760,810,0.00799243,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-20,NI,L0,95900,95850.0,95980,96550,95200,95910,95410,74052,7102763960,58205,-490,10,-0.00510949,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-21,NI,L0,95910,95410.0,95330,96800,94900,95910,95880,70465,6758406060,55276,-30,0,-0.00031279,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-22,NI,L0,95910,95880.0,95910,96720,95750,96260,96330,61951,5963723550,55258,420,350,0.00437911,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-23,NI,L0,96260,96330.0,96120,96500,95600,96140,95860,50533,4858541350,55323,-400,-120,-0.00415541,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-24,NI,L0,96140,95860.0,95840,97900,95700,96660,97830,59090,5711714120,56908,1690,520,0.01757853,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-27,NI,L0,96660,97830.0,98000,101490,97990,100090,101490,120952,12106524030,58145,4830,3430,0.04996896,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-28,NI,L0,100090,101490.0,102490,104530,101420,103110,102650,142861,14730902470,55979,2560,3020,0.02557698,1,0
NI1507.XSGE,ni1507,XSGE,沪镍1507,Nickel 1507,2015-04-29,NI,L0,103110,102650.0,102350,104400,100500,102440,101020,158817,16269606640,55667,-2090,-670,-0.02026961,1,0
